"Path","SizeBytes","Sha256"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/city_center/city_center_general.tweak","2782","48E4CBCC193F889053CD9ED9FF70E966D8A046052E16BD513A9A4A3F24FDDD67"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/heywood/heywood_general.tweak","422","C94AF99B5CC80EB4F276C2DA8B7856DBF0BB201D2AF1D39ADB095CE70E242E4C"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/heywood/heywood_glen.tweak","3290","81C141E6310F572270F36F3D6C19205164B5466E78EFBB768C029DF18E2A473C"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/heywood/heywood_vista_del_rey.tweak","4627","284390D211A58E74AC13DFBAD0D2EFE37050DA878B58E6D5CEEB5B4157F1B1B1"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/heywood/heywood_wellsprings.tweak","3634","A23141C80ED312A986E102FFF43AA1C33C5B6EB9BFCB89934B160D839367ED45"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/pacifica/pacifica_coastview.tweak","3526","3A901AC81F11720E910EB6D97F56CDB71CA9F394230A1FD11BBBD79207CCECBD"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/pacifica/pacifica_general_contexts.tweak","28","4C104D87183A5E98CC8908DB356ABB3BDDC96E1C0C4195C59A6E528C93DF909A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/pacifica/pacifica_general_factions.tweak","28","4C104D87183A5E98CC8908DB356ABB3BDDC96E1C0C4195C59A6E528C93DF909A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/pacifica/pacifica_general_locations.tweak","28","4C104D87183A5E98CC8908DB356ABB3BDDC96E1C0C4195C59A6E528C93DF909A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/pacifica/pacifica_general.tweak","2852","D2032BAC997A69D42DC562C07FA9E3B3C383197208E3757099865F1F6B7EF873"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/pacifica/pacifica_west_wind_estate.tweak","3344","8CA00699258E8B8D7260121571600EE1CD88CA6C8FAE242B0A29795C70B1660F"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/santo_domingo/santo_domingo_arroyo.tweak","4688","3A49D5B98B1D14F0FD14FB6762C1079BA178D5401B729E8D94CB31B152292F5F"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/santo_domingo/santo_domingo_general.tweak","4106","13522DC1247DA6DA63B938B311E58D20ED76397937A36550FC2846A09204FB4B"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/santo_domingo/santo_domingo_rancho_corronado.tweak","5000","7E189E2592829E4F3A357978313A3BDC5263BC41E8C47DC000A803ED1CDF28BE"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/watson/watson_general_contexts.tweak","417","3BF61C685262B5907B04037CB7A77736076EA7E5AD7AD5CE1A23A173F611640A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/watson/watson_general.tweak","3669","1621121551FD5F27C0C8231625FB32129DCA328F80159C648E5879A91C89FAEF"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/watson/watson_kabuki.tweak","6087","E6442DBA4FAD980C43883BE4A45505A20CE22FE68A1C8F55FD5AA67F19D1AE33"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/watson/watson_little_china.tweak","6052","7C8D5A195BC722DBB9FFA671227E742AAE0138C48024AD7F12E22821E4DA0B78"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/watson/watson_nid.tweak","6192","E24B5DADAD3393C9585E7B3F4FF7740CEC3D90003E623C22A2FEF1E8B1CB8690"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/westbrook/westbrook_charter_hill.tweak","4619","61074D226CCA3C74909099F5E75F16AFB08C0B44B14BCC0773034FDD60D4D8C0"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/westbrook/westbrook_general.tweak","3660","93FDBF4F9284902B9D247F949E74ECF156F72BB4FB346D47BC016FBF34B64EFC"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/westbrook/westbrook_japan_town.tweak","4552","012521675B174556ABF13AED2B782BAB8AF26A3365023172885ACC9F1BC41445"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/districts/westbrook/westbrook_north_oaks.tweak","4959","BE34BADAA0E41EEC782D5FFD989F055D94B8C27583EB9E5EE76A1E1DE9E69691"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/6th_street_loot.tweak","4257","157165C1F2246923AED4CE6D5D421B751304B147D626951D422EA4865C3F0B0E"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/aldecados_loot.tweak","2456","3F9F17D74762113AD9B8D4CFF61A88B8F8288A328607D9336F08D186B45F511B"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/animals_loot.tweak","6013","2EAA5C71EF17A1AF59D0575F7B1810D619077A749B1ECCF389584360B32662BE"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/arasaka_loot.tweak","9581","C23E49182C654A93E47CE390EA476FB05D1F038669DB1932F0DEF5538A7EF144"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/faction_queries.tweak","4963","A47C44E238E27D0CF55900290F7EB5DAB496EC98BF4F6E8302F74C19F69C5C9E"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/kang_tao_loot.tweak","844","C07495C5970E0A4E390F3427A670ADEBA22F4573B8DECD2C84C034EFA0A7A1D7"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/maelstrom_loot.tweak","4262","24CFFDFBA047A9B1B40B6885A1DFD871D606060F1CF1B2F58999B482E747E2E0"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/militech_loot.tweak","3307","2DAEFFB8DC82421BC3D17734550E6DDB08BFD81543C886A4E484598D1C9A0B7A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/moxies_loot.tweak","871","0CEE6EC62D045BA7A0267993478E79C0FA2C54092A5BF09B34B6850500FA4BD6"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/ncpd_loot.tweak","28","4C104D87183A5E98CC8908DB356ABB3BDDC96E1C0C4195C59A6E528C93DF909A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/scavengers_loot.tweak","5353","8919B3852E474B2001938C23B27B49C318568CAAF48CF18A45BD5DF13173EA9A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/trauma_team_loot.tweak","707","4528EF27594E959335148BF767DF02BFEA9477E20E7C65004ECC461ED6048209"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/tyger_claws_loot.tweak","7122","5DF87B03F498FE956061ACF2D7B2F1A24F13F656471F18CE1EEED5223B810425"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/valentinos_loot.tweak","4983","70935BC552CBC3CDCCFF343882F3860A2733F9D3F128BA2286DB0B2AE288FE5E"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/voodoo_boys_loot.tweak","3742","E807CCAAC73CBED2AAAA801AF3661E45531AB63C385D3E48CE12E1C843ED0CA8"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/factions/wraiths_loot.tweak","4027","BB03AF6D35C177224E44DC1821D91C8E0425EC18EB37380DC55C9858F21F3811"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/generic_loot.tweak","993","E27C1C8801D2FA9EAEF57DA3FEFBAF6060644E3816853C520E3CC01B1FB32105"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/generic_loot/attachments_loot.tweak","5815","E090AC2B427EC4316DCAB097927EF8827EEF834DFE1C8340F35CDE4E9B0F2911"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/generic_loot/generic_faction_loot.tweak","27067","D68CE509A5CFDCC4D1054D41959F030F5EDDAAEC75DDEBE6D2E4A01C683A6330"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/generic_loot/high_class.tweak","30253","C2AB3098C1000732A015823DCBB45517AB158C443BF9252AF1AF228F2E25304A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/generic_loot/low_class.tweak","30183","84BB8D8788D90C0EC0C7A2504EA1660E858F7853BA0905F05A82AF9CBD924C6A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/generic_loot/medium_class.tweak","31552","648A72C01C2DFC29BC3F97D92E9C738F92BA7E6552603B6D3802181255EEED8F"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/generic_npc_loot.tweak","6121","0CF10D1871A46AF64F421ADD9E3C29F5FFA158E7653D7EF3D88138BECB2E8217"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/generictokens.tweak","34","9D5043ADCF36C0463E24DFA63685C8ED999649AB712C3D8488DAC18537E50793"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/gym_ccl/weapons.tweak","2115","4FE607E20BAEFB27551C49F31EE6E20986B03B2C12574CD9FFDCE30F462DA182"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/gym_tech_gmpl/loottables.tweak","1045","DC86CCEC8E979BC645FD640C40ED83B74D64E8819EB08F3FFD51D159D88FEE29"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/gym_ui/loottables.tweak","1322","1C21415B5C1FE89CBBF081EB478FBA68CFDE3AC3BE50E9D211F597EF7073E8D1"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/item_pass_loot_tables.tweak","71940","892E139C34CF9AF320FF5F0BF39A50311D9B6EB067A0DF55E930F8D1F1A646B7"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/loot_prereqs.tweak","31979","8A61D0A3774F1F076E90582943465991CD2A02D8E20A7FAAD28CD2BC410EFCB1"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/lootsettings.tweak","289","49EF75DC3966E9CD8BA36ED50EA458D8B9CCA5CA3CD96DEA1FB3741B45DE3157"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/ma_npcs_rewards.tweak","9302","683BB6F4188701B4765CB30A5A2C9759064EF1DFD8F79FD3B1EDC879C152031C"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/ma/ma_loot.tweak","84157","5700FA1AB8DD69106E896A0FF5913ADEB7D1D926AD42FA4F3A566F00CD91BE77"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q000_loot.tweak","3030","6ED7243D5EDBBC3B73195AD91637631DB0B47ABEAC783DD09FED0A510C5C8D30"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q001_loot.tweak","6665","0126BB0675A3F2B510804CEA462C8F1F52CBAAF36770051DFF1D49E22EDECD0F"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q003_loot.tweak","2582","5E0A5BF5F0807BDC6D8A5244A913CC1E9FB95570E0CF2E687AEAB6804048FC49"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q004_loot.tweak","2302","65D380887ADC1BDBA5448C02BB0CBCC68BE00332F0E59B604F1CE8A9E38C6412"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q005_loot.tweak","1624","EFBD0A795FEB95FAC40598D457485E6B838267EA52463EC57B5705ACEAE2D6ED"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q103_loot.tweak","7564","FE57D92BEE9569520F1DE85487002C79FED5DCBF890C3C0E2A248FC5DD9C1243"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q104_loot.tweak","6634","ED66EB40EF7DCF0A2EB859891C4A66CA4639CD94B77198A0C79586E5D976CB6D"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q105_loot.tweak","7575","A30A81A323C903B53A26B06729C6AF3C48FB8F8B7BFAA5B28E10F662E8C2BE01"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q110_loot.tweak","5035","649721D615F0716531D3E17E485AF06DC8FB3463DCC6C855D6D249BEA1381CB4"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q112_loot.tweak","7178","E5E84143333B20674EAB2A88C7CE18BA2F90A1E1214FCFBC3C7B3D6D5664233D"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q113_loot.tweak","5252","8A2FCAC9CB61FD4D8324F04256D35E2669FE7F4A116BF62D87AA9F1B1055B57B"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q114_loot.tweak","6209","896EED35D914E8EB484CA7F6520E4C42651D5742E7031BBE1462C64E877B11CA"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q115_loot.tweak","3763","A5330AE2FBB96FE870907907919619CA4F0CAA865D8242A6A1B734C822490FDF"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/main_quests/q204_loot.tweak","321","F10C4D7D3F45B11C828BC44A9C5E3D41F3807356164ACFDC6D3A8D94169238E7"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/minor_activity_loot.tweak","170340","F1F085F5D03275613D151E16459A3A7AF369D3EA1FD59ED1A209E83D7A1FA735"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/ms/ms_loot.tweak","37308","D0E7A4723B63F896EB28453EB3703AEC52BE392C47BD9764FFC8A1BE8DA9882A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/mws_loot_gang_retaliation.tweak","1490","C35CDAA4622F120C29C6EA80067D17F687E092D7696DF270E38DBEC00C12F232"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/quest_loot.tweak","18267","599C9503758ED8815711EB616A258BB2140C86CA4E2F52FDC217B36D31E70E9F"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/quickhacks_loot.tweak","85275","5A48E75E88261B603BACEBB92774231E07C1475D7754A85BC1A8A3412C666936"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/samples.tweak","106","DD2555CBA38A3B2CFB7ABEF09D613FA889C356A3A42902BF351F914BB2D002C8"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/schema.tweak","1941","000BAEEE883DF61DF1F5D23CAFBADB3555BAA4E32C51C2F008FEF9D4CA583585"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/mq050_loot.tweak","1372","0F3D0E162D20906C8FCF320935B9795A45DB7ADD6232FF6EF6F61545F10D48C7"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/mq057_loot.tweak","953","69F33C32E3DE0269E3BA7BF9D77E4EBC6A04DCA117B51DDF73250D1CB0CFEF53"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/mq059_loot.tweak","401","125DD63E3A23E8FE540E2A224FCCEADFF28DDE8B7B8BFB429F27039764E5B94D"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq004_loot.tweak","5655","72E2D2FB93A9E3A8B97AD1A0EEA72FC84F61A82C68F37FCB6C1836C55AA50C40"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq006_loot.tweak","4089","BCCDDA86C9EB3BE689B23B58A0FC23F8667DABF9A65DBAEABF42EB017D97E2D8"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq011_loot.tweak","2787","398E151BF325B79F449FD42D845FA20ACE165A584AB411C6476DE81B0D33755A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq012_loot.tweak","1918","9BFFF5B4C405E6A230FA18B61AD4B672C75E26E184111D7EC4EB05FBD0EB4866"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq017_loot.tweak","2587","9B5B504675E44DB21CFF4F731DBE58D008ABB5A85D55878C13B892B57928A38B"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq018_loot.tweak","994","96DE27D9C0832B2154557B8E99A789F1CB8F7E26F7C7563619F003B0249C6D8A"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq021_loot.tweak","4271","A872C12D70E41A899B62A57616ADFAF1E2E2C9EDE289736EA4240E553CE36811"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq023_loot.tweak","1224","0E347DBCAD32A5E9E2478752E7FC24292425E84D90EE31084DF4A8791ABDEE69"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq024_loot.tweak","1369","4DD05EAB311DFE61AF1B3E04FA0BC3A0FC8FB16C436EC1EE0C8D2417B4ADDE60"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq025_loot.tweak","2244","4C968345903DEB5D61E9ABF38A82379860065B634A207D786798FF5F6F350108"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq026_loot.tweak","1708","B034C61F09CA094D64C1FF62A0125B4438C4B1877EA7B8C8F2D159E9079BC5E0"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq027_loot.tweak","2098","8521F94AEAD43BB1D1C03EE196A8B9EB5191B97152C9B3AE7E2340DC1B98A649"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq028_loot.tweak","517","B8EEC2CAD4CEB4057A217FF6414FE806F2C22F731B7A653DEF2C7A10AA624E2C"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq030_loot.tweak","887","33D7AF254F0A85E5AA0341D8998E9F1FFC483B5B6ED2615D550A90164AE10E01"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/side_quests/sq031_loot.tweak","5560","921916AA506E92CA0F9FA897E152D600184B71769A0939F8A9A58B26AEBB0C47"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/specific_loot.tweak","91614","8B6E4DDF91E7C74043F2C84DDD2DA83A25E0DD70A7220EE1C6965BC5BA6E71E4"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/sts_loot_gang_retaliation.tweak","2758","D251B6197EB196DE8ECACC25A3050A6CB5C7605D81B2E089274E9E47851D809E"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/sts_loot.tweak","23714","16935023ABA967CBAF9B2EABF8FA70344645C50B8E26FA8BA1E2BE779099E65E"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/sts/kabuki_07.tweak","691","7D1BE080E7A4E46DDDE75612F2CBA2422F4031554B600632566ADC4418CAB0A1"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/sts/sts_loot.tweak","32924","DA67B6CEDD7C6AEB51703235D31909DD4F5A0BE7BB02ACFD92C049E3860F0507"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/vending_machnes_loot.tweak","1450","D90EA06EEBB7CF13C5EFD1F4B20C5F1070977B007B9E311E8BFE4D30DA27BD68"
"tools/redmod/tweaks/base/gameplay/static_data/database/loot/vertical_slice_loot.tweak","862","FE318C6581B8051F6C9A4773A7AB267BA49B191A796008B7035DAEE5C3C22710"
"tools/redmod/tweaks/base/gameplay/static_data/database/mappins/mappins_poi.tweak","2265","82E9EC7FA8AA061D1F3D72AFFF4C4410C74EA163F08B369FBCBAE734F46D699B"
"tools/redmod/tweaks/base/gameplay/static_data/database/mappins/mappins_racing.tweak","443","50DED39AA5C697EA17F7856D8AD4C3F5DB84F82ECC5A2A762BCED557135938C9"
"tools/redmod/tweaks/base/gameplay/static_data/database/mappins/mappins_ripperdoc.tweak","2324","850E349DCF2FA2DDB1DDB62581EBC0FC4538FC339F9060BAD631A11EA55CA37E"
"tools/redmod/tweaks/base/gameplay/static_data/database/mappins/mappins.tweak","8985","558DD292093F164D3398943D02A37976F87CAB48FE595992FAE81895335D807F"
"tools/redmod/tweaks/base/gameplay/static_data/database/mappins/phase_enum.tweak","335","D962A132B8AA679064E258D91C724A1E1F00BE275A22EBDD0F2D8DD00477F0FD"
"tools/redmod/tweaks/base/gameplay/static_data/database/mappins/schema.tweak","796","C9C0ED7B8A5E44A165014C38BFBDB1F1F04C311517D6AE7FA40718F4885D80CF"
"tools/redmod/tweaks/base/gameplay/static_data/database/mappins/variant_enum.tweak","14098","486765F333C111378B6F24BC0528DAB2306B5B655DA52D2C5997D5A54B22E2C9"
"tools/redmod/tweaks/base/gameplay/static_data/database/materials/materials_schema.tweak","53","6201D06A267F8F7F2E295BDF98B139312C45E34FF93805D4D1CC62AFA3FAD887"
"tools/redmod/tweaks/base/gameplay/static_data/database/materials/materials.tweak","1297","275F93CE5022540D4C8A4FE37B3E5FF367C9105CF369038C6DBCEF408905469A"
"tools/redmod/tweaks/base/gameplay/static_data/database/minigame_v2/minigame_v2.tweak","14086","56D27CB73841522841D0B412C3A521A00884EBD5D06E9FC077233ABB65DC961A"
"tools/redmod/tweaks/base/gameplay/static_data/database/minigame_v2/schema.tweak","1903","371E088F2BCDAA51B000B0C548C850B79BD7C6DD5398DF75BF15BA3821F39EF7"
"tools/redmod/tweaks/base/gameplay/static_data/database/minigame_v2/traps.tweak","1351","A158C0CCFAAB266E2C9028674F742C17CCD921B7D4B69260685729197CA153A3"
"tools/redmod/tweaks/base/gameplay/static_data/database/minigame/enums/schema.tweak","57","51BE770D63708A037E4E165893A43F6E09B5C335B685039D92942F931F98DDD8"
"tools/redmod/tweaks/base/gameplay/static_data/database/minigame/enums/traptype.tweak","188","4711661F7C48C7C9CE300E4DC101DDB7E3CA9E8CC52BD6D465249D7C49E31618"
"tools/redmod/tweaks/base/gameplay/static_data/database/minigame/minigame.tweak","2394","9DA02914836CA224FF035F7A8CE8B4371AD0F1A631AE4D334B7681414C053E5D"
"tools/redmod/tweaks/base/gameplay/static_data/database/minigame/schema.tweak","885","8C3C0424826E4470A13C83E29DDA82D751FE1AAA00FE5592D4EFF47A277C2CE7"
"tools/redmod/tweaks/base/gameplay/static_data/database/movement_params/base_values.tweak","8881","43D8672E21588B952BF02CDD07767F7DD6B5A61C00580415E9FB81F6B3504F7B"
"tools/redmod/tweaks/base/gameplay/static_data/database/movement_params/schema.tweak","251","6FF3B49C0C1C5C3DABCFE4B8813E5908E706CCD7BAA5231AD356BC64D38F3702"
"tools/redmod/tweaks/base/gameplay/static_data/database/multiplayer/records.tweak","1825","E0BF53FB5052101433A3C0E58A606B61E40781E0A4CF17F7A40AE8FB977B4517"
"tools/redmod/tweaks/base/gameplay/static_data/database/network/network.tweak","9613","FD791756F292A42A4AC7329C3CC8EA902183E14E5950FA8C77357CE44DB38DA1"
"tools/redmod/tweaks/base/gameplay/static_data/database/network/schema.tweak","1253","EB7DF3BA971EFAFEB0C4C8725F34885BE3B8704B4B50C3A00C178C42BC3AED34"
"tools/redmod/tweaks/base/gameplay/static_data/database/new_perks/base_values.tweak","17910","B8A56EBAD0B6AA3CB8800B996A1D58E4E3C972493930935E1418AC537E3BD9C8"
"tools/redmod/tweaks/base/gameplay/static_data/database/new_perks/body_new_perks.tweak","54492","8BDDF6295AAD89527311485D96707DE8508EB5F178F0CE6A81D0F0A55CE475CB"
"tools/redmod/tweaks/base/gameplay/static_data/database/new_perks/cool_new_perks.tweak","58892","86E0B6E94CBBC4D804FB4C24CA4BB5D3E18FDF29453DC1C22316234BCF2CC151"
"tools/redmod/tweaks/base/gameplay/static_data/database/new_perks/espionage_new_perks.tweak","12694","86553EE1AF9FD6614B2AB96ACA0C5D26AB7180CEBCF55FED1BD5F179CD6189F8"
"tools/redmod/tweaks/base/gameplay/static_data/database/new_perks/intelligence_new_perks.tweak","57281","A51D7925800BC64F912FA7F47F55B17AD958ECF4049AA537D253E52A5674B659"
"tools/redmod/tweaks/base/gameplay/static_data/database/new_perks/reflexes_new_perks.tweak","61104","484A63A9759C26DC3F09D386739D517D20237FA0D6CB3168442F2CA0CB66FB9B"
"tools/redmod/tweaks/base/gameplay/static_data/database/new_perks/schema.tweak","1518","30F009829FCB123C479D796795B5D6854B86EB4EBA81257FFC1C9DAEAF5FB320"
"tools/redmod/tweaks/base/gameplay/static_data/database/new_perks/tech_new_perks.tweak","62211","0778B68F58F9FC7A9282B9E4F9AFBFDD1074CCB6579903685EDCB13A2D3591DC"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/action_categories.tweak","2271","2D6B9E4647B733889C205BD30D0BB0620FD5290DE8A3FB607B4954B392B6A27B"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/action_restriction_groups.tweak","1012","BD8EFDDA60F82012947F3911927B2B74D11986148AB0DA199BD0524E546EBD44"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/ai_quick_hacks.tweak","20853","03A84983CA74E21EF9C1CFBBE4D44DB119237450521CD46C6FBCBF2F620B3DC1"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/boss_actions.tweak","463","BC3A745D3B13B2F63E60C37DF1F260EDDBF7BE353C050427AE6FAB558B917F90"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/cyberware_actions.tweak","13509","D144972F58316D973E7837F98C91334711E2F25797BCA28445B211C2897BF39C"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/defeated_actions.tweak","315","EE15971C5A88102DEB925D06B4567A9B62773839ECDABE30A6C71E677A33270E"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/device_actions.tweak","25065","1C31E3F8C4001FAEE23E88C46FE592A1D344E56755F39901AA5FB0B6DB76853F"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/devicehacks.tweak","1332","B47135AFD9EA1D4AC9E635DF08C3808FB87812375E586B81F5545C340BE4E2CD"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/flathead_actions.tweak","696","B94B5465C94C5E544EB8127E61D395D51E74934925C23EBA9051F065460E1E57"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/hack_categories.tweak","1361","81D770FDC80EF57A65B64299A33008BFD78242726F58B1BB96FE6FAA762CAA0F"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/item_actions.tweak","1542","85545080DFCB3DA1BE117CD246A4CA4ADE3BD65A416FD5817212B1E5845112B0"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/minigame_actions.tweak","23300","A09595E4FFE09CAF3A29428EC931A3C9CA6279D24ED8C4F9AB64098AFC1E73A5"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/object_action_types.tweak","574","7D46BFCF5D46FD68AB866A5B3878202263694FBE4D5AE32F17B3320374B46E5D"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/payment_actions.tweak","875","8D74CF1BDEA9FDF178E20D509D89FF72024E0F5590DA9FCA7E12CE7B84FCDD72"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/pick_up_body.tweak","2134","E2D54650935B7EF4E84A4D27D0FDCD031F7D41151C5B54B6B52A9E4D2118641C"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/puppet_quick_hacks.tweak","221158","6829917C96186CC19C427CAD90327982D91A930E90AD07D021A23D7B2020FAEC"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/references.tweak","432","FEE0B5CAB0D9E725E69F4555354EA295919F4815BB16FD843429470C59C4E49C"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/schema.tweak","2910","049D20CAB4321477F3D499C57E35D04FA4E6931A2BD47D7D23C0F7C412109647"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/scrap.tweak","2345","579877B14C8B6D382CCCF02E915CD7225E12E6FC989AFDDB53C42A1A0C288A35"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/takedowns.tweak","19383","6D415BF0EF7924C1B99576B4EF38830F8BD481CA72E8DD29ED6991AE252A5ED4"
"tools/redmod/tweaks/base/gameplay/static_data/database/object_actions/talk.tweak","2739","FF7A01C4B3C0EAD44C17C1AEF3D02B85BEB1DE852420123BB8D139198DF304B3"
